Wall time,Step,Value
1715239298.783583,47000,-338.0882263183594
1715239299.1398213,47500,-343.99761962890625
1715239299.4948947,48000,-520.85400390625
1715239299.8508458,48500,-431.791015625
1715239300.2070673,49000,-348.0387878417969
1715239300.563237,49500,-272.3952331542969
1715239300.9193869,50000,-388.58612060546875
1715239301.27529,50500,-463.6379089355469
1715239301.631178,51000,-585.9904174804688
1715239301.9865012,51500,-346.5858459472656
1715239302.3425283,52000,-303.2714538574219
1715239302.6982179,52500,-371.73614501953125
1715239303.0543475,53000,-351.21240234375
1715239303.4104297,53500,-278.238525390625
1715239303.7661605,54000,-379.6786804199219
1715239304.1220477,54500,-481.0927734375
1715239304.4785259,55000,-416.4893493652344
1715239304.8341844,55500,-396.6338806152344
1715239305.1904192,56000,-493.4336853027344
1715239305.546483,56500,-333.451171875
1715239305.9025087,57000,-291.3734436035156
1715239306.259133,57500,-321.2856140136719
1715239306.6154668,58000,-279.011962890625
1715239306.9713385,58500,-410.15069580078125
1715239307.3270469,59000,-221.0199737548828
1715239307.682193,59500,-411.8897399902344
1715239308.0381992,60000,-417.3576354980469
1715239308.3938267,60500,-133.00682067871094
1715239308.7495158,61000,-318.741455078125
1715239309.1056094,61500,-399.5293884277344
1715239309.4611485,62000,-62.473724365234375
1715239309.8168051,62500,-339.09759521484375
1715239310.1718426,63000,-539.783203125
1715239310.5275517,63500,-154.4962921142578
1715239310.8828483,64000,-335.7222595214844
1715239311.2389336,64500,-448.6829528808594
1715239311.5946069,65000,-307.28326416015625
1715239311.9491723,65500,-257.5323791503906
1715239312.3053858,66000,-401.4042663574219
1715239312.6606786,66500,-176.7937774658203
1715239313.0161552,67000,-237.96826171875
1715239313.372318,67500,-329.6891784667969
1715239313.728058,68000,-396.07171630859375
1715239314.0829642,68500,-505.5155944824219
1715239314.4381084,69000,-666.0652465820312
1715239314.7941449,69500,-505.0205078125
1715239315.1505551,70000,-418.33575439453125
1715239315.5056145,70500,-348.03857421875
1715239315.860925,71000,-589.6519775390625
1715239316.2168086,71500,-393.1411437988281
1715239316.5725954,72000,-675.5551147460938
1715239316.9289763,72500,-524.6444702148438
1715239317.2847493,73000,-514.4371948242188
1715239317.6405036,73500,-333.87310791015625
1715239317.995981,74000,-414.79815673828125
1715239318.3519158,74500,-424.2278747558594
1715239318.7077904,75000,-406.3743896484375
1715239319.0639231,75500,-256.87188720703125
1715239319.4194846,76000,-620.8333740234375
1715239319.7745464,76500,-342.3639221191406
1715239320.130983,77000,-357.5245056152344
1715239320.4872918,77500,-475.600830078125
1715239320.8428943,78000,-371.579345703125
1715239321.1989973,78500,-414.4430847167969
1715239321.5561106,79000,-335.54034423828125
1715239321.9123478,79500,-534.9181518554688
1715239322.2676437,80000,-363.1698303222656
1715239322.6235986,80500,-164.94003295898438
1715239322.9788501,81000,-440.7001953125
1715239323.3350694,81500,-433.3006896972656
1715239323.6910305,82000,-412.67486572265625
1715239324.046385,82500,-259.4114685058594
1715239324.401379,83000,-339.52557373046875
1715239324.7572877,83500,-429.6080017089844
1715239325.1123796,84000,-331.25274658203125
1715239325.4686506,84500,-366.0522155761719
1715239325.8249667,85000,-420.3390808105469
1715239326.181422,85500,-396.66815185546875
1715239326.537779,86000,-401.7430114746094
1715239326.8946161,86500,-364.7039794921875
1715239327.2500918,87000,-327.50408935546875
1715239327.6059084,87500,-518.2882080078125
1715239327.9616241,88000,-206.85610961914062
1715239328.317531,88500,-679.9976806640625
1715239328.6738014,89000,-261.9386901855469
1715239329.0307257,89500,-376.48150634765625
1715239329.3873348,90000,-146.35728454589844
1715239329.7436507,90500,-615.412841796875
1715239330.1004658,91000,-595.1962280273438
1715239330.4564898,91500,-231.5593719482422
1715239330.812987,92000,-313.1117858886719
1715239331.169853,92500,-331.32354736328125
1715239331.52657,93000,-130.90110778808594
1715239331.882411,93500,-361.1988220214844
1715239332.2383292,94000,-319.3582763671875
1715239332.594578,94500,-525.34716796875
1715239332.950902,95000,-161.310302734375
1715239333.3065774,95500,-343.14166259765625
1715239333.6634111,96000,-442.7204284667969
1715239334.0199645,96500,-317.8243713378906
1715239334.375447,97000,-512.8528442382812
1715239334.7318282,97500,-175.3909912109375
1715239335.087242,98000,-328.8118591308594
1715239335.4434166,98500,-701.3768920898438
1715239335.8004227,99000,-513.6892700195312
1715239336.1560197,99500,-465.81884765625
1715239336.511969,100000,-490.3008728027344
1715239336.86835,100500,-369.10748291015625
1715239337.2243114,101000,-442.6095886230469
1715239337.5806284,101500,-371.92724609375
1715239337.9372625,102000,-718.8417358398438
1715239338.2934089,102500,-471.5084533691406
1715239338.6492786,103000,-339.73321533203125
1715239339.005963,103500,-709.3472900390625
1715239339.3622904,104000,-692.6007080078125
1715239339.7188094,104500,-724.2911987304688
1715239340.074601,105000,-364.09619140625
1715239340.430701,105500,-210.4702606201172
1715239340.7868881,106000,-317.9474792480469
1715239341.143091,106500,-541.0848999023438
1715239341.5003057,107000,-396.0361328125
1715239341.8559356,107500,-703.5779418945312
1715239342.2110186,108000,-645.8285522460938
1715239342.566164,108500,-271.6781921386719
1715239342.922707,109000,-484.93951416015625
1715239343.2778037,109500,-641.2456665039062
1715239343.6342587,110000,-460.8024597167969
1715239343.9911025,110500,-516.3949584960938
1715239344.346695,111000,-788.4271850585938
1715239344.7034938,111500,-368.06048583984375
1715239345.0588584,112000,-411.7777404785156
1715239345.4148057,112500,-216.93467712402344
1715239345.7708921,113000,-286.23760986328125
1715239346.1277826,113500,-516.7344360351562
1715239346.4832869,114000,-327.4718933105469
1715239346.8404331,114500,-444.87921142578125
1715239347.1959193,115000,-378.43243408203125
1715239347.5516775,115500,-597.9708251953125
1715239347.9065585,116000,-249.05264282226562
1715239348.2625468,116500,-184.8513641357422
1715239348.6193001,117000,-258.38604736328125
1715239348.9827187,117500,-576.9939575195312
1715239349.3409436,118000,-718.6271362304688
1715239349.6990542,118500,-283.849365234375
1715239350.056632,119000,-540.9581909179688
1715239350.4145892,119500,-494.818359375
1715239350.772031,120000,-397.9082946777344
1715239351.1309848,120500,-259.2156982421875
1715239351.4895096,121000,-451.9979553222656
1715239351.847221,121500,-457.9605407714844
1715239352.2053874,122000,-693.17041015625
1715239352.5632153,122500,-928.9522705078125
1715239352.9222596,123000,-744.9049682617188
1715239353.2804825,123500,-179.9636993408203
1715239353.63798,124000,-717.551513671875
1715239353.9972787,124500,-648.9365234375
1715239354.3550189,125000,-479.1867370605469
1715239354.7133996,125500,-215.42942810058594
1715239355.072751,126000,-660.1781616210938
1715239355.4312134,126500,-315.961181640625
1715239355.7892685,127000,-354.8659362792969
1715239356.1471295,127500,-422.34454345703125
1715239356.506071,128000,-190.2600555419922
1715239356.8649244,128500,-678.2548217773438
1715239357.2222798,129000,-348.66619873046875
1715239357.5805395,129500,-614.8365478515625
1715239357.9395359,130000,-687.3096313476562
1715239358.2983303,130500,-462.55206298828125
1715239358.6566,131000,-317.7605895996094
1715239359.0150537,131500,-502.98834228515625
1715239359.3737671,132000,-523.3869018554688
1715239359.7316742,132500,-434.6408386230469
1715239360.08968,133000,-282.666015625
1715239360.4212794,133500,-404.9308776855469
1715239360.7508883,134000,-585.2613525390625
1715239361.0812068,134500,-395.0693054199219
1715239361.4108262,135000,-298.5027160644531
1715239361.7407422,135500,-200.35719299316406
1715239362.071141,136000,-541.5263671875
1715239362.400877,136500,-423.3356018066406
1715239362.7314255,137000,-567.5509643554688
1715239363.06198,137500,-410.67822265625
1715239363.3919983,138000,-410.3709411621094
1715239363.7219408,138500,-611.6943359375
1715239364.0522487,139000,-814.9649658203125
1715239364.3820715,139500,-727.3965454101562
1715239364.7120986,140000,-291.1875915527344
1715239365.0419254,140500,-344.21173095703125
1715239365.371923,141000,-280.9436340332031
1715239365.7011428,141500,-281.20196533203125
1715239366.031052,142000,-329.46881103515625
1715239366.3605855,142500,-532.2520751953125
1715239366.6900759,143000,-420.8153381347656
1715239367.0198658,143500,-600.06787109375
1715239367.3494976,144000,-441.83544921875
1715239367.679905,144500,-407.8644714355469
1715239368.0095162,145000,-427.082763671875
1715239368.3399587,145500,-584.12744140625
1715239368.6696858,146000,-357.9751281738281
1715239369.0002756,146500,-311.5126037597656
1715239369.3310218,147000,-596.4639892578125
1715239369.661404,147500,-356.1539001464844
1715239369.9917192,148000,-125.50506591796875
1715239370.3221698,148500,-397.5179443359375
1715239370.6523638,149000,-333.12506103515625
1715239370.982679,149500,-252.2030792236328
1715239371.3134873,150000,-200.461669921875
1715239371.6430564,150500,-677.911376953125
1715239371.9727933,151000,-464.4980163574219
1715239372.3025155,151500,-414.9782409667969
1715239372.6328874,152000,-170.8675537109375
1715239372.9639325,152500,-70.31026458740234
1715239373.2947328,153000,-340.947509765625
1715239373.625283,153500,-349.5457763671875
1715239373.9554083,154000,-317.18359375
1715239374.2856398,154500,-515.1843872070312
1715239374.6163166,155000,-463.75341796875
1715239374.9467015,155500,-382.3953552246094
1715239375.277401,156000,-333.71917724609375
1715239375.6079082,156500,-479.1381530761719
1715239375.9383805,157000,-639.9108276367188
1715239376.2687597,157500,-726.9080810546875
1715239376.5991566,158000,-728.541748046875
1715239376.9300508,158500,-111.843505859375
1715239377.2598977,159000,-177.18118286132812
1715239377.5902264,159500,-136.0411834716797
1715239377.9201953,160000,-198.3658905029297
1715239378.2504447,160500,-589.6287231445312
1715239378.5810895,161000,-641.36279296875
1715239378.9108388,161500,-382.1500549316406
1715239379.241934,162000,-330.400634765625
1715239379.5725863,162500,-387.2256774902344
1715239379.9030814,163000,-424.3812561035156
1715239380.233191,163500,-404.26116943359375
1715239380.5630834,164000,-395.098388671875
1715239380.8938437,164500,-389.0049743652344
1715239381.2242417,165000,-502.8583984375
1715239381.5544922,165500,-354.53912353515625
1715239381.884694,166000,-421.453125
1715239382.214742,166500,-423.2853088378906
1715239382.5452425,167000,-396.0981140136719
1715239382.87494,167500,-555.9798583984375
1715239383.2055519,168000,-386.22235107421875
1715239383.5360885,168500,-394.6286315917969
1715239383.8664012,169000,-417.85498046875
1715239384.1966367,169500,-389.3291931152344
1715239384.5286808,170000,-430.4303894042969
1715239384.8604624,170500,-392.220703125
1715239385.193031,171000,-251.15750122070312
1715239385.5251408,171500,-383.0353088378906
1715239385.8572206,172000,-353.5330505371094
1715239386.189939,172500,-389.51220703125
1715239386.5231256,173000,-363.0077819824219
1715239386.8560932,173500,-413.1950378417969
1715239387.1887827,174000,-414.9454040527344
1715239387.5217519,174500,-329.905029296875
1715239387.854364,175000,-440.8488464355469
1715239388.1876583,175500,-474.40753173828125
1715239388.5204003,176000,-571.0216064453125
1715239388.8528872,176500,-369.4125671386719
1715239389.1856346,177000,-417.334716796875
1715239389.518788,177500,-389.79730224609375
1715239389.8516195,178000,-410.59814453125
1715239390.1844158,178500,-372.417724609375
1715239390.5177417,179000,-368.7480773925781
1715239390.8508494,179500,-172.5231475830078
1715239391.1842854,180000,-201.28160095214844
1715239391.5169244,180500,-448.0833435058594
1715239391.8491006,181000,-309.2828674316406
1715239392.1820834,181500,-547.3892211914062
1715239392.5148263,182000,-396.6073913574219
1715239392.848038,182500,-76.69044494628906
1715239393.1811185,183000,-466.8263854980469
1715239393.5142856,183500,-363.3716735839844
1715239393.8478146,184000,-388.30364990234375
1715239394.1810923,184500,-421.2635192871094
1715239394.5141559,185000,-305.9112854003906
1715239394.8478043,185500,-343.13232421875
1715239395.1807044,186000,-386.2306213378906
1715239395.513501,186500,-374.4878845214844
1715239395.8462496,187000,-371.7735595703125
1715239396.1796827,187500,-449.5337829589844
1715239396.513038,188000,-435.6227111816406
1715239396.8461115,188500,-548.9923095703125
1715239397.1788971,189000,-286.4218444824219
1715239397.5124364,189500,-337.5698547363281
1715239397.845718,190000,-478.926513671875
1715239398.178853,190500,-409.470458984375
1715239398.5123165,191000,-384.0071716308594
1715239398.8454618,191500,-271.2080078125
1715239399.178337,192000,-269.72491455078125
1715239399.511881,192500,-345.9290466308594
1715239399.8448453,193000,-356.3190612792969
1715239400.178211,193500,-325.2856750488281
1715239400.511519,194000,-379.4544982910156
1715239400.8444657,194500,-451.0624084472656
1715239401.1768534,195000,-405.44842529296875
1715239401.509688,195500,-449.9942321777344
1715239401.842335,196000,-410.798095703125
1715239402.1753955,196500,-478.1786193847656
1715239402.5080154,197000,-260.2420959472656
1715239402.8410048,197500,-254.24327087402344
1715239403.1742508,198000,-297.4693908691406
1715239403.5069768,198500,-366.9927673339844
1715239403.8393297,199000,-391.0888671875
1715239404.1721675,199500,-374.2925720214844
1715239404.5051532,200000,-399.84539794921875
1715239404.8384094,200500,-406.005126953125
1715239405.1713495,201000,-283.7139587402344
1715239405.504225,201500,-513.6262817382812
1715239405.8371704,202000,-337.2641906738281
1715239406.170321,202500,-151.3621826171875
1715239406.5037196,203000,-276.457763671875
1715239406.8363736,203500,-415.69464111328125
1715239407.1689594,204000,-255.48106384277344
1715239407.5023384,204500,-428.8809509277344
1715239407.8352036,205000,-340.817138671875
1715239408.1682055,205500,-414.36767578125
1715239408.5011115,206000,-316.048095703125
1715239408.8344123,206500,-314.8731384277344
1715239409.1676729,207000,-369.482177734375
1715239409.501211,207500,-425.44805908203125
1715239409.8344016,208000,-368.99212646484375
1715239410.1673753,208500,-444.0917053222656
1715239410.5005472,209000,-331.3835144042969
1715239410.8330247,209500,-937.5798950195312
1715239411.1664977,210000,-262.0751647949219
1715239411.4996016,210500,-411.19537353515625
1715239411.8322847,211000,-318.0238342285156
1715239412.1651814,211500,-283.8223571777344
1715239412.4977238,212000,-400.3893127441406
1715239412.8310425,212500,-180.8541259765625
1715239413.1643496,213000,-15.5803861618042
1715239413.4970317,213500,-638.2931518554688
1715239413.8303452,214000,-75.73999786376953
1715239414.1632185,214500,-425.94854736328125
1715239414.4959779,215000,-443.8191833496094
1715239414.8284905,215500,-335.43927001953125
1715239415.158812,216000,-114.72447967529297
1715239415.4900444,216500,-141.7427215576172
1715239415.8214152,217000,-364.440673828125
1715239416.1526816,217500,-449.5783386230469
1715239416.4840858,218000,-97.54222869873047
1715239416.821285,218500,-388.9833068847656
1715239417.1527188,219000,-266.6217041015625
1715239417.484617,219500,-322.28326416015625
1715239417.8163288,220000,-349.110107421875
1715239418.1471424,220500,-275.53704833984375
1715239418.4791503,221000,-415.1730651855469
1715239418.8108144,221500,-471.17724609375
1715239419.1428545,222000,-544.072998046875
1715239419.475465,222500,-231.8098602294922
1715239419.8066742,223000,-398.3467102050781
1715239420.1381152,223500,-86.62069702148438
1715239420.4692411,224000,-678.3419189453125
1715239420.8008542,224500,-192.8683624267578
1715239421.132885,225000,-378.99908447265625
1715239421.4647968,225500,-431.274169921875
1715239421.7966225,226000,1145.40625
1715239422.129123,226500,981.0947265625
1715239422.4607527,227000,-419.783447265625
1715239422.7924933,227500,-877.5904541015625
1715239423.1248102,228000,-244.9717254638672
1715239423.4566948,228500,-42.73872375488281
1715239423.78877,229000,-230.19326782226562
1715239424.121006,229500,-269.5155944824219
1715239424.4525151,230000,90.94278717041016
1715239424.784166,230500,-329.5494689941406
1715239425.1156497,231000,-366.3858337402344
1715239425.4474478,231500,-151.67642211914062
1715239425.7811337,232000,-339.1664733886719
1715239426.1127088,232500,2544.97265625
1715239426.4447138,233000,-347.2836608886719
1715239426.7761233,233500,-222.6181640625
1715239427.1077955,234000,-211.681640625
1715239427.439401,234500,-363.1264343261719
1715239427.7706225,235000,-60.27189254760742
1715239428.1014447,235500,-348.932861328125
1715239428.4352553,236000,-164.41868591308594
1715239428.7689703,236500,-628.4088745117188
1715239429.1012166,237000,-7.333745002746582
1715239429.4097118,237500,-131.1199493408203
1715239429.71806,238000,-469.4753112792969
1715239430.0268035,238500,13.5999116897583
1715239430.3354723,239000,-754.7377319335938
1715239430.644278,239500,-472.4130859375
1715239430.9530501,240000,-306.9850769042969
1715239431.261566,240500,-729.70849609375
1715239431.569971,241000,-127.973388671875
1715239431.8784819,241500,-72.86617279052734
1715239432.1958392,242000,-182.94700622558594
1715239432.5298033,242500,-498.4021911621094
1715239432.862286,243000,-624.1931762695312
1715239433.195441,243500,-751.10009765625
1715239433.5289774,244000,-631.7753295898438
1715239433.8620656,244500,-188.27850341796875
1715239434.1955602,245000,-330.1494445800781
1715239434.5288806,245500,-152.17906188964844
1715239434.8609822,246000,-112.6008529663086
1715239435.1941116,246500,-50.87083053588867
1715239435.5270932,247000,-600.7428588867188
1715239435.8599033,247500,70.1832275390625
1715239436.19272,248000,-633.0993041992188
1715239436.5257454,248500,-493.3174743652344
1715239436.8583548,249000,1443.436767578125
1715239437.1911566,249500,2966.794921875
1715239437.5123909,250000,-904.5689697265625
1715239437.8208308,250500,453.090576171875
1715239438.12962,251000,-288.9482116699219
1715239438.4383519,251500,-401.3599548339844
1715239438.7468188,252000,-348.2261657714844
1715239439.0787444,252500,-149.51785278320312
1715239439.4111073,253000,-413.8714904785156
1715239439.743486,253500,-59.4077262878418
1715239440.0762937,254000,350.4765319824219
1715239440.4082153,254500,-608.2693481445312
1715239440.7407224,255000,-490.888427734375
1715239441.072765,255500,-447.4781188964844
1715239441.405242,256000,-75.97789764404297
1715239441.7383597,256500,-16.309206008911133
1715239442.0705843,257000,-202.563232421875
1715239442.4033055,257500,-31.620819091796875
1715239442.7348206,258000,-422.2088317871094
1715239443.0664017,258500,-305.5691833496094
1715239443.3976984,259000,-386.8419494628906
1715239443.7290254,259500,-372.5411071777344
1715239444.0613916,260000,-342.2030334472656
1715239444.3935428,260500,-401.8453674316406
1715239444.7255292,261000,-438.0669860839844
1715239445.0570817,261500,-418.2267150878906
1715239445.388889,262000,-386.2794494628906
1715239445.7210076,262500,-393.61334228515625
1715239446.0529795,263000,-426.1826171875
1715239446.3845322,263500,-317.9410705566406
1715239446.7162228,264000,-347.77880859375
1715239447.0482495,264500,-336.61590576171875
1715239447.379807,265000,-304.4011535644531
1715239447.7115111,265500,-382.6353454589844
1715239448.0430086,266000,-399.86822509765625
1715239448.3749962,266500,-338.6770324707031
1715239448.7075334,267000,-282.15631103515625
1715239449.0397873,267500,-298.4211120605469
1715239449.3779144,268000,-443.1441345214844
1715239449.7109776,268500,-309.9837951660156
1715239450.0436106,269000,-693.3842163085938
1715239450.3766239,269500,-530.0010375976562
1715239450.7092881,270000,-191.1090087890625
1715239451.0417364,270500,-361.4633483886719
1715239451.3741164,271000,-78.91790771484375
1715239451.7070057,271500,-130.4095458984375
1715239452.0400684,272000,-311.9284362792969
1715239452.3732047,272500,-125.60759735107422
1715239452.70544,273000,-553.7999267578125
1715239453.0384831,273500,-402.64459228515625
1715239453.371082,274000,-114.05594635009766
1715239453.7032397,274500,-109.4947509765625
1715239454.0370054,275000,1396.2496337890625
1715239454.3694937,275500,-231.33853149414062
1715239454.7026472,276000,-184.44627380371094
1715239455.0356681,276500,-322.30328369140625
1715239455.367645,277000,-422.58624267578125
1715239455.7008884,277500,-289.3324279785156
1715239456.0332952,278000,-240.95486450195312
1715239456.3658838,278500,-329.07958984375
1715239456.6988335,279000,-480.6907653808594
1715239457.0315535,279500,-184.53196716308594
1715239457.3646567,280000,-285.8598327636719
1715239457.6975262,280500,-179.9736785888672
1715239458.0303926,281000,-692.4091796875
1715239458.3626008,281500,-509.31280517578125
1715239458.6977026,282000,-418.9736022949219
1715239459.0306358,282500,-266.0151672363281
1715239459.3637323,283000,-342.3494873046875
1715239459.6965556,283500,-383.0945739746094
1715239460.0286717,284000,-312.88360595703125
1715239460.3621802,284500,-278.4589538574219
1715239460.6953187,285000,-236.63882446289062
1715239461.0284681,285500,-382.1285705566406
1715239461.361758,286000,-412.2065124511719
1715239461.694395,286500,-513.083740234375
1715239462.0269866,287000,-238.5220184326172
1715239462.359868,287500,-270.74542236328125
1715239462.6922917,288000,-314.89727783203125
1715239463.0252304,288500,-478.2021484375
1715239463.3579166,289000,-527.3126831054688
1715239463.6902604,289500,-314.0384216308594
1715239464.0230525,290000,-282.4920959472656
1715239464.3558664,290500,-356.248046875
1715239464.6881647,291000,-307.1470642089844
1715239465.0210555,291500,-269.6653747558594
1715239465.353722,292000,-342.5804138183594
1715239465.6864033,292500,-193.67947387695312
1715239466.0186536,293000,-515.8342895507812
1715239466.351032,293500,-380.0994567871094
1715239466.684189,294000,-457.4437561035156
1715239467.0176296,294500,-450.2364807128906
1715239467.349911,295000,-336.90191650390625
1715239467.6832528,295500,-379.9445495605469
1715239468.0164149,296000,-268.7708435058594
1715239468.3488393,296500,-358.1913146972656
1715239468.6813374,297000,-405.7422790527344
1715239469.0136552,297500,-389.07086181640625
1715239469.3463767,298000,-421.8271484375
1715239469.678881,298500,-350.5411071777344
1715239470.0114074,299000,-390.66351318359375
1715239470.343577,299500,-225.52590942382812
1715239470.6763306,300000,-193.9503173828125
1715239471.0094712,300500,-342.9583435058594
1715239471.3419678,301000,-258.6336975097656
1715239471.6750953,301500,-307.4094543457031
1715239472.007682,302000,-318.7744140625
1715239472.3408518,302500,-367.4247741699219
1715239472.6731832,303000,-305.95208740234375
1715239473.0056353,303500,-368.3788757324219
1715239473.3382528,304000,-298.3092346191406
1715239473.6705396,304500,-481.3055725097656
1715239474.0038445,305000,-166.20083618164062
1715239474.3358977,305500,-379.5203857421875
1715239474.668219,306000,-359.7032775878906
1715239475.0009596,306500,-412.0313415527344
1715239475.3327465,307000,-340.337890625
1715239475.6651535,307500,-275.1321716308594
1715239475.9984715,308000,-432.1717834472656
1715239476.3312993,308500,184.77825927734375
1715239476.6631188,309000,-80.05374145507812
1715239476.9953184,309500,5167.9228515625
1715239477.3270266,310000,-95.19815063476562
1715239477.6595793,310500,2.7191951274871826
1715239477.9925623,311000,5890.2939453125
1715239478.3255723,311500,-572.541748046875
1715239478.6585016,312000,-329.8279724121094
1715239478.991144,312500,-395.2325439453125
1715239479.3235264,313000,-440.2072448730469
1715239479.6570992,313500,-300.6893615722656
1715239479.9896338,314000,-466.2364196777344
1715239480.3226695,314500,-343.68682861328125
1715239480.656384,315000,-376.0713806152344
1715239480.9885387,315500,-412.6812438964844
1715239481.321533,316000,-438.7435607910156
1715239481.654426,316500,-382.0492858886719
1715239481.9875426,317000,-403.2403259277344
1715239482.320449,317500,-409.93756103515625
1715239482.6529744,318000,-430.00518798828125
1715239482.9851396,318500,-329.05999755859375
1715239483.3175051,319000,205.66392517089844
1715239483.6498637,319500,987.0385131835938
1715239483.9827712,320000,874.6134643554688
1715239484.3156846,320500,-631.0762939453125
1715239484.6476521,321000,-445.8942565917969
1715239484.980036,321500,-312.4912109375
1715239485.3123481,322000,-402.5896911621094
1715239485.6449628,322500,-375.9750061035156
1715239485.9778826,323000,-404.14923095703125
1715239486.3103662,323500,-350.7323303222656
1715239486.6434832,324000,-483.646484375
1715239486.9763663,324500,-376.2155456542969
1715239487.30765,325000,-434.3465881347656
1715239487.6382961,325500,-404.0450744628906
1715239487.9699912,326000,-398.6261291503906
1715239488.301349,326500,-144.67198181152344
1715239488.6322446,327000,-378.145751953125
1715239488.963083,327500,-354.803955078125
1715239489.2941623,328000,-355.5570373535156
1715239489.6261203,328500,2914.8193359375
1715239489.9576998,329000,-658.2488403320312
1715239490.2890062,329500,-692.90869140625
1715239490.6193457,330000,-740.5529174804688
1715239490.950246,330500,-255.77212524414062
1715239491.2813625,331000,1139.1728515625
1715239491.612519,331500,486.6363220214844
1715239491.9444737,332000,-214.29312133789062
1715239492.2757578,332500,-398.4978942871094
1715239492.6072187,333000,-407.4495544433594
1715239492.9381742,333500,-356.5949401855469
1715239493.26998,334000,-326.4419860839844
1715239493.6010206,334500,-319.3285827636719
1715239493.932459,335000,17411.17578125
1715239494.2642398,335500,-177.2922821044922
1715239494.5958025,336000,-1329.6488037109375
1715239494.9282978,336500,491.03692626953125
1715239495.2604444,337000,-159.78369140625
1715239495.5922348,337500,810.6316528320312
1715239495.924604,338000,75.08739471435547
1715239496.2570562,338500,367.0060729980469
1715239496.5890274,339000,-49.542903900146484
1715239496.9210784,339500,-101.81343078613281
1715239497.25329,340000,135.82456970214844
